Type,회사명,채권종류,회차,발행액(억원),만기일,평가종류,직전등급,현재등급,평가일,리포트,재무기준일,유효일,발행한도(억원),직전Outlook,현재Outlook,기준통화,종류,시리즈,유형,공여기관,한도액(억원),약정만료일,프로그램,발행일
회사채,우리은행,SB,24-03-이표3-갑-05,4000.0,2023.03.05,본,,AAA,2020.02.28,S,,,,,,,,,,,,,,
회사채,우리은행,SB,24-03-이표3-갑-05,4000.0,2023.03.05,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,우리카드,SB,167,400.0,2027.03.18,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,우리카드,SB,167,400.0,2027.03.18,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,우리카드,FRN,168-2,500.0,2027.12.21,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,우리카드,FRN,168-2,500.0,2027.12.21,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,전남개발공사,PFB,20-2,51.6,2023.02.28,본,,AA+,2020.02.28,S,,,,,,,,,,,,,,
회사채,전남개발공사,PFB,20-2,51.6,2023.02.28,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,296-2,300.0,2027.03.10,본,,AA+,2020.02.28,S,,,,,,,,,,,,,,
회사채,케이비국민카드,SB,296-2,300.0,2027.03.10,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,하나금융투자,DLB,5039(DLB),200.0,2027.06.20,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,하나금융투자,DLB,5039(DLB),200.0,2027.06.20,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,하나은행,SB,43-03이2갑-27,3000.0,2022.03.27,본,,AAA,2020.02.28,S,,,,,,,,,,,,,,
회사채,하나은행,SB,43-03이2갑-27,3000.0,2022.03.27,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,한국투자증권,ELB,1398,50.0,2022.03.31,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,한국투자증권,ELB,1398,50.0,2022.03.31,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대카드,FRN,795-4,200.0,2027.06.21,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대카드,FRN,795-4,200.0,2027.06.21,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대카드,SB,796,400.0,2022.03.18,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대카드,SB,796,400.0,2022.03.18,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1841-2,500.0,2021.09.17,본,,AA,2020.02.28,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1841-2,500.0,2021.09.17,본,,안정적,2020.02.28,S,,,,,,,,,,,,,,
회사채,S-OIL,SB,56-3,1700.0,2030.03.10,본,,AA+,2020.02.27,S R,,,,,,,,,,,,,,
회사채,S-OIL,SB,56-3,1700.0,2030.03.10,본,,안정적,2020.02.27,S R,,,,,,,,,,,,,,
회사채,농업협동조합중앙회,SB,농금채(중앙회)2020-5이5Y-B,1400.0,2025.05.13,본,,AAA,2020.02.25,S,,,,,,,,,,,,,,
회사채,농업협동조합중앙회,SB,농금채(중앙회)2020-5이5Y-B,1400.0,2025.05.13,본,,안정적,2020.02.25,S,,,,,,,,,,,,,,
회사채,에코마이스터,BW1,3,70.0,2022.10.11,수시,B-,B-↓,2020.02.25,S,,,,,,,,,,,,,,
회사채,에코마이스터,BW1,3,70.0,2022.10.11,수시,안정적,,2020.02.25,S,,,,,,,,,,,,,,
회사채,미래에셋캐피탈,SB,36-3,200.0,2024.03.05,본,,AA-,2020.02.24,S,,,,,,,,,,,,,,
회사채,미래에셋캐피탈,SB,36-3,200.0,2024.03.05,본,,안정적,2020.02.24,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,SB,202-4,100.0,2025.03.17,본,,AA-,2020.02.24,S,,,,,,,,,,,,,,
회사채,비엔케이캐피탈,SB,202-4,100.0,2025.03.17,본,,안정적,2020.02.24,S,,,,,,,,,,,,,,
회사채,우리금융캐피탈,SB,396-5,200.0,2025.03.07,본,,A+,2020.02.24,S,,,,,,,,,,,,,,
회사채,우리금융캐피탈,SB,396-5,200.0,2025.03.07,본,,안정적,2020.02.24,S,,,,,,,,,,,,,,
회사채,케이비증권,ELB,5306호,9.49308,2022.03.18,본,,AA+,2020.02.24,S,,,,,,,,,,,,,,
회사채,케이비증권,ELB,5306호,9.49308,2022.03.18,본,,안정적,2020.02.24,S,,,,,,,,,,,,,,
회사채,SK가스,SB,36-3,600.0,2027.03.06,본,,AA-,2020.02.21,S R,,,,,,,,,,,,,,
회사채,SK가스,SB,36-3,600.0,2027.03.06,본,,안정적,2020.02.21,S R,,,,,,,,,,,,,,
회사채,메르세데스벤츠파이낸셜서비스코리아,SB,31-2,700.0,2022.02.28,본,,A+,2020.02.21,S,,,,,,,,,,,,,,
회사채,메르세데스벤츠파이낸셜서비스코리아,SB,31-2,700.0,2022.02.28,본,,안정적,2020.02.21,S,,,,,,,,,,,,,,
회사채,알씨아이파이낸셜서비스코리아,SB,80-2,300.0,2023.02.24,본,,A+,2020.02.21,S,,,,,,,,,,,,,,
회사채,알씨아이파이낸셜서비스코리아,SB,80-2,300.0,2023.02.24,본,,안정적,2020.02.21,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT2,24-03-이(후)10-갑-06,3000.0,2030.03.06,본,,AA,2020.02.21,S,,,,,,,,,,,,,,
회사채,우리은행,COCOT2,24-03-이(후)10-갑-06,3000.0,2030.03.06,본,,안정적,2020.02.21,S,,,,,,,,,,,,,,
회사채,중소기업은행,SB,기업은행(신)2005이2A-12,3400.0,2022.05.12,본,,AAA,2020.02.21,S,,,,,,,,,,,,,,
회사채,중소기업은행,SB,기업은행(신)2005이2A-12,3400.0,2022.05.12,본,,안정적,2020.02.21,S,,,,,,,,,,,,,,
회사채,한국중부발전,SB,54-2,1200.0,2050.02.25,본,,AAA,2020.02.21,S,,,,,,,,,,,,,,
회사채,한국중부발전,SB,54-2,1200.0,2050.02.25,본,,안정적,2020.02.21,S,,,,,,,,,,,,,,
회사채,에스케이매직,SB,4,1200.0,2023.03.03,본,,A,2020.02.20,S R,,,,,,,,,,,,,,
회사채,에스케이매직,SB,4,1200.0,2023.03.03,본,,안정적,2020.02.20,S R,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,301-7,300.0,2025.03.05,본,,AA-,2020.02.20,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,301-7,300.0,2025.03.05,본,,안정적,2020.02.20,S,,,,,,,,,,,,,,
회사채,한국타이어앤테크놀로지,SB,84-2,1500.0,2025.03.05,본,,AA,2020.02.20,S,,,,,,,,,,,,,,
회사채,한국타이어앤테크놀로지,SB,84-2,1500.0,2025.03.05,본,,안정적,2020.02.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,372-2,800.0,2025.02.21,본,,AA-,2020.02.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,372-2,800.0,2025.02.21,본,,안정적,2020.02.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,374-3,100.0,2021.11.12,본,,AA-,2020.02.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,374-3,100.0,2021.11.12,본,,안정적,2020.02.20,S,,,,,,,,,,,,,,
회사채,에스케이에코플랜트,PP,161,1000.0,2021.08.24,본,,A-,2020.02.19,S R,,,,,,,,,,,,,,
회사채,에스케이에코플랜트,PP,161,1000.0,2021.08.24,본,,안정적,2020.02.19,S R,,,,,,,,,,,,,,
회사채,여천엔씨씨,SB,72-2,1300.0,2025.03.03,본,,A+,2020.02.19,S,,,,,,,,,,,,,,
회사채,여천엔씨씨,SB,72-2,1300.0,2025.03.03,본,,안정적,2020.02.19,S,,,,,,,,,,,,,,
회사채,지에스이앤알,SB,21-2,1300.0,2025.03.04,본,,A+,2020.02.19,S R,,,,,,,,,,,,,,
회사채,지에스이앤알,SB,21-2,1300.0,2025.03.04,본,,안정적,2020.02.19,S R,,,,,,,,,,,,,,
회사채,한신공영,SB,40,940.0,2022.03.04,본,,BBB,2020.02.19,S,,,,,,,,,,,,,,
회사채,한신공영,SB,40,940.0,2022.03.04,본,,안정적,2020.02.19,S,,,,,,,,,,,,,,
회사채,애큐온캐피탈,SB,135,900.0,2023.02.24,본,,A,2020.02.18,S,,,,,,,,,,,,,,
회사채,애큐온캐피탈,SB,135,900.0,2023.02.24,본,,안정적,2020.02.18,S,,,,,,,,,,,,,,
회사채,엘지디스플레이,SB,41-2,800.0,2024.02.26,수시,AA-,A+,2020.02.18,S,,,,,,,,,,,,,,
회사채,엘지디스플레이,SB,41-2,800.0,2024.02.26,수시,부정적,부정적,2020.02.18,S,,,,,,,,,,,,,,
회사채,이마트,SB,19-2,2000.0,2023.04.11,수시,AA+,AA,2020.02.17,S,,,,,,,,,,,,,,
회사채,이마트,SB,19-2,2000.0,2023.04.11,수시,부정적,안정적,2020.02.17,S,,,,,,,,,,,,,,
회사채,가나안,SB,7(P-CBO),60.0,2023.03.26,본,,BBB-,2020.02.13,S B,,,,,,,,,,,,,,
회사채,가나안,SB,7(P-CBO),60.0,2023.03.26,본,,안정적,2020.02.13,S B,,,,,,,,,,,,,,
회사채,서울신문사,SECB,11(담보부),400.0,2023.02.24,본,,A,2020.02.13,S,,,,,,,,,,,,,,
회사채,서울신문사,SECB,11(담보부),400.0,2023.02.24,본,,안정적,2020.02.13,S,,,,,,,,,,,,,,
회사채,하나금융지주,SB,46,2000.0,2023.02.17,본,,AAA,2020.02.13,S,,,,,,,,,,,,,,
회사채,하나금융지주,SB,46,2000.0,2023.02.17,본,,안정적,2020.02.13,S,,,,,,,,,,,,,,
회사채,한국캐피탈,SB,431-3,100.0,2023.03.06,본,,A-,2020.02.13,S,,,,,,,,,,,,,,
회사채,한국캐피탈,SB,431-3,100.0,2023.03.06,본,,긍정적,2020.02.13,S,,,,,,,,,,,,,,
회사채,현대오일뱅크,SB,122-4,1400.0,2030.02.26,본,,AA-,2020.02.13,S R,,,,,,,,,,,,,,
회사채,현대오일뱅크,SB,122-4,1400.0,2030.02.26,본,,긍정적,2020.02.13,S R,,,,,,,,,,,,,,
회사채,LG전자,SB,95-3,500.0,2035.02.25,본,,AA,2020.02.12,S R,,,,,,,,,,,,,,
회사채,LG전자,SB,95-3,500.0,2035.02.25,본,,안정적,2020.02.12,S R,,,,,,,,,,,,,,
회사채,미래에셋증권,SBS,52,5000.0,2026.02.25,본,,AA-,2020.02.12,S,,,,,,,,,,,,,,
회사채,미래에셋증권,SBS,52,5000.0,2026.02.25,본,,안정적,2020.02.12,S,,,,,,,,,,,,,,
회사채,삼성증권,SB,13-2,900.0,2025.02.25,본,,AA+,2020.02.12,S,,,,,,,,,,,,,,
회사채,삼성증권,SB,13-2,900.0,2025.02.25,본,,안정적,2020.02.12,S,,,,,,,,,,,,,,
회사채,신한은행,COCOT1,24-02-이-영구5갑(신),2400.0,2099.12.31,본,,AA-,2020.02.11,S,,,,,,,,,,,,,,
회사채,신한은행,COCOT1,24-02-이-영구5갑(신),2400.0,2099.12.31,본,,안정적,2020.02.11,S,,,,,,,,,,,,,,
회사채,지에스이피에스,SB,16-2,1500.0,2025.02.24,본,,AA-,2020.02.11,S,,,,,,,,,,,,,,
회사채,지에스이피에스,SB,16-2,1500.0,2025.02.24,본,,안정적,2020.02.11,S,,,,,,,,,,,,,,
회사채,한국철도공사,PFB,187,1700.0,2050.03.18,본,,AAA,2020.02.11,S,,,,,,,,,,,,,,
회사채,한국철도공사,PFB,187,1700.0,2050.03.18,본,,안정적,2020.02.11,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,152-3,200.0,2022.02.18,본,,A+,2020.02.10,S,,,,,,,,,,,,,,
회사채,메리츠캐피탈,SB,152-3,200.0,2022.02.18,본,,안정적,2020.02.10,S,,,,,,,,,,,,,,
회사채,수협은행,SB,수산금융채권(은행)20-3이18-18,1500.0,2021.09.18,본,,AAA,2020.02.10,S,,,,,,,,,,,,,,
회사채,수협은행,SB,수산금융채권(은행)20-3이18-18,1500.0,2021.09.18,본,,안정적,2020.02.10,S,,,,,,,,,,,,,,
회사채,SK,SB,291-4,600.0,2030.02.20,본,,AA+,2020.02.07,S,,,,,,,,,,,,,,
회사채,SK,SB,291-4,600.0,2030.02.20,본,,안정적,2020.02.07,S,,,,,,,,,,,,,,
회사채,광주은행,SB,2020-02이2갑-10,500.0,2022.02.10,본,,AA+,2020.02.06,S,,,,,,,,,,,,,,
회사채,광주은행,SB,2020-02이2갑-10,500.0,2022.02.10,본,,안정적,2020.02.06,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,396-3,200.0,2025.02.26,본,,AA-,2020.02.06,S,,,,,,,,,,,,,,
회사채,제이비우리캐피탈,SB,396-3,200.0,2025.02.26,본,,안정적,2020.02.06,S,,,,,,,,,,,,,,
회사채,산은캐피탈,SB,640-2,500.0,2023.02.24,본,,AA-,2020.02.05,S,,,,,,,,,,,,,,
회사채,산은캐피탈,SB,640-2,500.0,2023.02.24,본,,안정적,2020.02.05,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,131-3,600.0,2030.02.06,본,,AAA,2020.02.05,S,,,,,,,,,,,,,,
회사채,신한금융지주회사,SB,131-3,600.0,2030.02.06,본,,안정적,2020.02.05,S,,,,,,,,,,,,,,
회사채,효성화학,SB,4-2,670.0,2025.02.19,본,,A,2020.02.05,S R,,,,,,,,,,,,,,
회사채,효성화학,SB,4-2,670.0,2025.02.19,본,,안정적,2020.02.05,S R,,,,,,,,,,,,,,
회사채,BNK금융지주,COCOT1,조건부(상)7,1500.0,2099.12.31,본,,AA-,2020.02.04,S,,,,,,,,,,,,,,
회사채,BNK금융지주,COCOT1,조건부(상)7,1500.0,2099.12.31,본,,안정적,2020.02.04,S,,,,,,,,,,,,,,
회사채,SKC,SB,140-2,800.0,2023.10.17,수시,A+,A+,2020.02.04,S,,,,,,,,,,,,,,
회사채,SKC,SB,140-2,800.0,2023.10.17,수시,안정적,안정적,2020.02.04,S,,,,,,,,,,,,,,
회사채,한국토지신탁,SB,39,2000.0,2023.02.14,본,,A,2020.02.04,S,,,,,,,,,,,,,,
회사채,한국토지신탁,SB,39,2000.0,2023.02.14,본,,안정적,2020.02.04,S,,,,,,,,,,,,,,
회사채,에스케이하이닉스,SB,221-4,2300.0,2030.02.14,본,,AA,2020.02.03,S R,,,,,,,,,,,,,,
회사채,에스케이하이닉스,SB,221-4,2300.0,2030.02.14,본,,안정적,2020.02.03,S R,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,447-3,200.0,2025.02.21,본,,AA-,2020.02.03,S,,,,,,,,,,,,,,
회사채,케이비캐피탈,SB,447-3,200.0,2025.02.21,본,,안정적,2020.02.03,S,,,,,,,,,,,,,,
회사채,한화건설,SB,103,930.0,2023.02.13,본,,A-,2020.02.03,S,,,,,,,,,,,,,,
회사채,한화건설,SB,103,930.0,2023.02.13,본,,안정적,2020.02.03,S,,,,,,,,,,,,,,
회사채,경기주택도시공사,PFB,보상20-02-03가,63.268,2023.02.28,본,,AAA,2020.01.31,S,,,,,,,,,,,,,,
회사채,경기주택도시공사,PFB,보상20-02-03가,63.268,2023.02.28,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,롯데제과,SB,65,1100.0,2023.02.17,본,,AA,2020.01.31,S,,,,,,,,,,,,,,
회사채,롯데제과,SB,65,1100.0,2023.02.17,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2421,200.0,2026.02.11,본,,AA+,2020.01.31,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2421,200.0,2026.02.11,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,신한캐피탈,SB,412-3,600.0,2023.02.24,본,,AA-,2020.01.31,S,,,,,,,,,,,,,,
회사채,신한캐피탈,SB,412-3,600.0,2023.02.24,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,우리은행,SB,24-02-이표2.5-갑-12,4000.0,2022.08.12,본,,AAA,2020.01.31,S,,,,,,,,,,,,,,
회사채,우리은행,SB,24-02-이표2.5-갑-12,4000.0,2022.08.12,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,지에스칼텍스,SB,140-4,1300.0,2030.02.13,본,,AA+,2020.01.31,S,,,,,,,,,,,,,,
회사채,지에스칼텍스,SB,140-4,1300.0,2030.02.13,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,케이비증권,DLB,2020-733,9.95,2022.03.03,본,,AA+,2020.01.31,S,,,,,,,,,,,,,,
회사채,케이비증권,DLB,2020-733,9.95,2022.03.03,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,케이비증권,ELB,5303호,2.8,2022.02.28,본,,AA+,2020.01.31,S,,,,,,,,,,,,,,
회사채,케이비증권,ELB,5303호,2.8,2022.02.28,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,팜한농,SB,19-2,300.0,2025.02.14,본,,A,2020.01.31,S,,,,,,,,,,,,,,
회사채,팜한농,SB,19-2,300.0,2025.02.14,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,하나카드,SB,181,300.0,2025.02.21,본,,AA,2020.01.31,S,,,,,,,,,,,,,,
회사채,하나카드,SB,181,300.0,2025.02.21,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,토지주택채권(용지)20-01,137.69,2023.01.31,본,,AAA,2020.01.31,S,,,,,,,,,,,,,,
회사채,한국토지주택공사,PFB,토지주택채권(용지)20-01,137.69,2023.01.31,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,현대카드,SB,794-2,100.0,2022.08.19,본,,AA,2020.01.31,S,,,,,,,,,,,,,,
회사채,현대카드,SB,794-2,100.0,2022.08.19,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1840,500.0,2027.06.21,본,,AA,2020.01.31,S,,,,,,,,,,,,,,
회사채,현대캐피탈,SB,1840,500.0,2027.06.21,본,,안정적,2020.01.31,S,,,,,,,,,,,,,,
회사채,에스파워,SB,1-4(삼천리 지급보증),1300.0,2030.02.12,본,,AA+,2020.01.30,S,,,,,,,,,,,,,,
회사채,에스파워,SB,1-4(삼천리 지급보증),1300.0,2030.02.12,본,,안정적,2020.01.30,S,,,,,,,,,,,,,,
회사채,하나금융투자,DLB,5034(DLB),100.0,2035.02.24,본,,AA,2020.01.30,S,,,,,,,,,,,,,,
회사채,하나금융투자,DLB,5034(DLB),100.0,2035.02.24,본,,안정적,2020.01.30,S,,,,,,,,,,,,,,
회사채,하나금융투자,ELB,750,39.8748,2022.02.28,본,,AA,2020.01.30,S,,,,,,,,,,,,,,
회사채,하나금융투자,ELB,750,39.8748,2022.02.28,본,,안정적,2020.01.30,S,,,,,,,,,,,,,,
회사채,한국투자증권,ELB,1385,6.7083,2023.02.28,본,,AA,2020.01.30,S,,,,,,,,,,,,,,
회사채,한국투자증권,ELB,1385,6.7083,2023.02.28,본,,안정적,2020.01.30,S,,,,,,,,,,,,,,
회사채,KB금융지주,COCOT2,1-2,300.0,2035.02.18,본,,AA,2020.01.29,S,,,,,,,,,,,,,,
회사채,KB금융지주,COCOT2,1-2,300.0,2035.02.18,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,김해시도시개발공사,PFB,2020-01,1.066,2023.01.31,본,,AA,2020.01.29,S,,,,,,,,,,,,,,
회사채,김해시도시개발공사,PFB,2020-01,1.066,2023.01.31,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,대신증권,SBS,20-1,1150.0,2027.02.13,본,,A+,2020.01.29,S,,,,,,,,,,,,,,
회사채,대신증권,SBS,20-1,1150.0,2027.02.13,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,에이치케이이노엔,SB,3,500.0,2023.03.10,본,,A-,2020.01.29,S,,,,,,,,,,,,,,
회사채,에이치케이이노엔,SB,3,500.0,2023.03.10,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,엔에이치농협캐피탈,SB,143-4,400.0,2025.02.24,본,,AA-,2020.01.29,S,,,,,,,,,,,,,,
회사채,엔에이치농협캐피탈,SB,143-4,400.0,2025.02.24,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,충북개발공사,PFB,보상(충주)2020-1,15.0,2023.01.31,본,,AA+,2020.01.29,S,,,,,,,,,,,,,,
회사채,충북개발공사,PFB,보상(충주)2020-1,15.0,2023.01.31,본,,안정적,2020.01.29,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,685,1600.0,2025.04.23,본,,AAA,2020.01.28,S,,,,,,,,,,,,,,
회사채,중소벤처기업진흥공단,PFB,685,1600.0,2025.04.23,본,,안정적,2020.01.28,S,,,,,,,,,,,,,,
회사채,경남은행,SB,2020-01이1.5A-22,500,2021.07.22,본,,AA+,2020.01.23,S,,,,,,,,,,,,,,
회사채,경남은행,SB,2020-01이1.5A-22,500,2021.07.22,본,,안정적,2020.01.23,S,,,,,,,,,,,,,,
회사채,농협은행,SB,농업금융채권(은행)2020-04이3Y-C,2200,2023.04.16,본,,AAA,2020.01.23,S,,,,,,,,,,,,,,
회사채,농협은행,SB,농업금융채권(은행)2020-04이3Y-C,2200,2023.04.16,본,,안정적,2020.01.23,S,,,,,,,,,,,,,,
회사채,메리츠화재해상보험,SBS,6,1500,2030.02.14,본,,AA,2020.01.23,S,,,,,,,,,,,,,,
회사채,메리츠화재해상보험,SBS,6,1500,2030.02.14,본,,안정적,2020.01.23,S,,,,,,,,,,,,,,
회사채,대성홀딩스,SB,12,600,2023.02.21,본,,A+,2020.01.22,S,,,,,,,,,,,,,,
회사채,대성홀딩스,SB,12,600,2023.02.21,본,,안정적,2020.01.22,S,,,,,,,,,,,,,,
회사채,대한항공,SB,91-2,1060,2023.02.03,본,,BBB+,2020.01.20,S R,,,,,,,,,,,,,,
회사채,대한항공,SB,91-2,1060,2023.02.03,본,,안정적,2020.01.20,S R,,,,,,,,,,,,,,
회사채,두산,SB,299,750,2022.02.03,본,,BBB+,2020.01.20,S R,,,,,,,,,,,,,,
회사채,두산,SB,299,750,2022.02.03,본,,부정적,2020.01.20,S R,,,,,,,,,,,,,,
회사채,삼성카드,SB,2419,600,2026.01.23,본,,AA+,2020.01.20,S,,,,,,,,,,,,,,
회사채,삼성카드,SB,2419,600,2026.01.23,본,,안정적,2020.01.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,371-1,200,2021.08.20,본,,AA-,2020.01.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,SB,371-1,200,2021.08.20,본,,안정적,2020.01.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,371-3,700,2025.02.20,본,,AA-,2020.01.20,S,,,,,,,,,,,,,,
회사채,현대커머셜,FRN,371-3,700,2025.02.20,본,,안정적,2020.01.20,S,,,,,,,,,,,,,,
회사채,우리금융지주,COCOT1,6(신종),4000,2099.12.31,본,,AA-,2020.01.16,S,,,,,,,,,,,,,,
회사채,우리금융지주,COCOT1,6(신종),4000,2099.12.31,본,,안정적,2020.01.16,S,,,,,,,,,,,,,,
회사채,한국스탠다드차타드은행,SB,20-02-이02-11,1000,2024.02.11,본,,AAA,2020.01.16,S,,,,,,,,,,,,,,
회사채,한국스탠다드차타드은행,SB,20-02-이02-11,1000,2024.02.11,본,,안정적,2020.01.16,S,,,,,,,,,,,,,,
회사채,호텔롯데,SB,50-3,1000,2030.02.01,본,,AA,2020.01.16,S R,,,,,,,,,,,,,,
회사채,호텔롯데,SB,50-3,1000,2030.02.01,본,,안정적,2020.01.16,S R,,,,,,,,,,,,,,
회사채,KB금융지주,SB,41-3,400,2030.01.16,본,,AAA,2020.01.15,S,,,,,,,,,,,,,,
회사채,KB금융지주,SB,41-3,400,2030.01.16,본,,안정적,2020.01.15,S,,,,,,,,,,,,,,
회사채,산은캐피탈,SB,638-3,700,2023.01.20,본,,AA-,2020.01.15,S,,,,,,,,,,,,,,
회사채,산은캐피탈,SB,638-3,700,2023.01.20,본,,안정적,2020.01.15,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,210-4,300,2025.02.10,본,,AA-,2020.01.15,S,,,,,,,,,,,,,,
회사채,아이비케이캐피탈,SB,210-4,300,2025.02.10,본,,안정적,2020.01.15,S,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,14-4,1100,2030.01.30,본,,AA+,2020.01.15,S R,,,,,,,,,,,,,,
회사채,에스케이이엔에스,SB,14-4,1100,2030.01.30,본,,안정적,2020.01.15,S R,,,,,,,,,,,,,,
회사채,오릭스캐피탈코리아,SB,32-2(ORIX 권면보증),200,2025.01.23,본,,AA+,2020.01.15,S,,,,,,,,,,,,,,
회사채,오릭스캐피탈코리아,SB,32-2(ORIX 권면보증),200,2025.01.23,본,,안정적,2020.01.15,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,299-4,300,2024.02.14,본,,AA-,2020.01.15,S,,,,,,,,,,,,,,
회사채,하나캐피탈,SB,299-4,300,2024.02.14,본,,안정적,2020.01.15,S,,,,,,,,,,,,,,
회사채,메리츠증권,SBS,2001-02,300,2030.01.30,본,,A+,2020.01.14,S,,,,,,,,,,,,,,
회사채,메리츠증권,SBS,2001-02,300,2030.01.30,본,,안정적,2020.01.14,S,,,,,,,,,,,,,,
회사채,하나금융투자,SB,4-4,500,2027.01.30,본,,AA,2020.01.14,S,,,,,,,,,,,,,,
회사채,하나금융투자,SB,4-4,500,2027.01.30,본,,안정적,2020.01.14,S,,,,,,,,,,,,,,
회사채,동원산업,SB,32-2,400,2025.01.23,본,,AA-,2020.01.10,S R,,,,,,,,,,,,,,
회사채,동원산업,SB,32-2,400,2025.01.23,본,,안정적,2020.01.10,S R,,,,,,,,,,,,,,
회사채,엘에스전선,SB,23-2,600,2025.01.23,본,,A+,2020.01.10,S R,,,,,,,,,,,,,,
회사채,엘에스전선,SB,23-2,600,2025.01.23,본,,안정적,2020.01.10,S R,,,,,,,,,,,,,,
회사채,미래에셋캐피탈,SB,35-2,500,2025.02.10,본,,AA-,2020.01.09,S,,,,,,,,,,,,,,
회사채,미래에셋캐피탈,SB,35-2,500,2025.02.10,본,,안정적,2020.01.09,S,,,,,,,,,,,,,,
회사채,신세계푸드,SB,1,1000,2023.01.30,본,,A+,2020.01.09,S,,,,,,,,,,,,,,
회사채,신세계푸드,SB,1,1000,2023.01.30,본,,안정적,2020.01.09,S,,,,,,,,,,,,,,
회사채,씨제이프레시웨이,SB,9,700,2023.01.20,본,,A,2020.01.09,S,,,,,,,,,,,,,,
회사채,씨제이프레시웨이,SB,9,700,2023.01.20,본,,안정적,2020.01.09,S,,,,,,,,,,,,,,
회사채,오일허브코리아여수,SB,6-2,800,2025.01.22,본,,A+,2020.01.09,S R,,,,,,,,,,,,,,
회사채,오일허브코리아여수,SB,6-2,800,2025.01.22,본,,안정적,2020.01.09,S R,,,,,,,,,,,,,,
회사채,현대제철,SB,128-4,400,2030.01.22,본,,AA,2020.01.09,S R,,,,,,,,,,,,,,
회사채,현대제철,SB,128-4,400,2030.01.22,본,,안정적,2020.01.09,S R,,,,,,,,,,,,,,
회사채,AJ네트웍스,SB,37-2,220,2023.01.20,본,,BBB+,2020.01.08,S,,,,,,,,,,,,,,
회사채,AJ네트웍스,SB,37-2,220,2023.01.20,본,,안정적,2020.01.08,S,,,,,,,,,,,,,,
회사채,대상,SB,143-2,800,2025.01.21,본,,A+,2020.01.08,S,,,,,,,,,,,,,,
